rank,A0_m2,L_comb_m,phi,A6_frac,A1_m2,A2_m2,A3_m2,A6_m2,L23_m,L34_m,AR_nozzle,sigma_c,T1_K,P1_kPa,mdot_air,mdot_fuel,FAR,Ma4,T4_K,Tt4_K,P4_kPa,Pt4_kPa,Ma6,V6_ms,P6_kPa,T6_K,Fin_N,Isp_s,Ia_Ns_kg
11,4.5,0.7,0.75,1.0,3.2612909039804894,4.05,4.95,4.5,0.42,0.27999999999999997,0.993975866038136,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,6.7609988906555145,0.013100436681220228,0.7611281819621726,2303.4238760440826,2500.1628997664575,101.80400292877057,145.95856593107473,2.7989812191336867,2077.7088521475557,5.130947219156864,1115.7671322486508,730151.7119670034,13694.815589847094,1414.777080281531
12,4.5,0.5,0.75,1.0,3.2612909039804894,4.05,4.95,4.5,0.3,0.2,0.994309958122346,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,6.760998890655628,0.013100436681220448,0.7604616567347527,2303.7425813795826,2500.161937779083,101.9002110849504,146.0078407753893,2.7989791799049986,2077.7077660038317,5.13269036874467,1115.7676160155813,730151.4750189475,13694.811145620122,1414.7766211595797
13,4.3,0.3,0.8,1.0,3.1163446415813563,3.87,4.73,4.3,0.18,0.12,0.9372738370198558,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.891210721144546,0.013973799126639642,0.9546005004661655,2285.3700683356965,2592.1836146881315,81.18764875957267,141.33255539791935,2.795856007400498,2131.488560624999,4.984244549381584,1162.0931429171699,729010.4205822326,14297.056868473015,1478.2663875283815
14,4.3,0.5,0.8,1.0,3.1163446415813563,3.87,4.73,4.3,0.3,0.2,0.9368612333712879,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.891210721144603,0.013973799126639756,0.9609924865402639,2281.702791267854,2592.184514531335,80.58284436946782,141.26757219942897,2.7958586595364356,2131.4898491835884,4.981875173609161,1162.0923007473382,729007.8537993488,14297.006529767525,1478.2611826797893
15,4.3,0.7,0.8,1.0,3.1163446415813563,3.87,4.73,4.3,0.42,0.27999999999999997,0.9364464306646492,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.891210721144489,0.013973799126639526,0.9690863248870841,2277.038541318303,2592.184506029576,79.82846120908737,141.20146468118446,2.795861365831117,2131.4907447726687,4.9794300907548985,1162.0909598908595,729003.9101144719,14296.929187818272,1478.2531857888919
16,4.3,0.9,0.8,1.0,3.1163446415813563,3.87,4.73,4.3,0.54,0.36000000000000004,0.9360537406905767,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.891210721144546,0.013973799126639642,0.9804674379951845,2270.4414724184694,2592.1820977167513,78.78791275066733,141.1371313510818,2.7958640228300484,2131.4906346802873,4.976967989094755,1162.0885073057193,728996.981849969,14296.79331350317,1478.239136853171
17,4.4,0.9,0.75,1.0,3.188817772780923,3.9600000000000004,4.840000000000001,4.4,0.54,0.36000000000000004,0.9936080218576133,0.8403523136169321,532.2018671676846,175.29884019273965,504.6209246093175,6.610754470864379,0.013100436681222622,0.761856531534259,2303.1169561182855,2500.208565917525,101.69957435310945,145.90564833795224,2.798841669280023,2077.6829191241545,5.129459370713377,1115.8549960871803,713920.0260634194,13694.698724835407,1414.765007250033
18,4.4,0.3,0.75,1.0,3.188817772780923,3.9600000000000004,4.840000000000001,4.4,0.18,0.12,0.9946246954051372,0.8403523136169321,532.2018671676846,175.29884019273965,504.6209246093175,6.610754470864322,0.013100436681222509,0.7598443346142676,2304.046715515948,2500.1708446807456,101.9900997631418,146.05455068650843,2.798836935750724,2077.6645379818583,5.134719349670424,1115.838174236043,713910.7505491911,13694.520798221452,1414.7466260974172
19,4.4,0.7,0.75,1.0,3.188817772780923,3.9600000000000004,4.840000000000001,4.4,0.42,0.27999999999999997,0.9939727733007182,0.8403523136169321,532.2018671676846,175.29884019273965,504.6209246093175,6.6107544708644355,0.013100436681222734,0.7611185934709093,2303.430977298635,2500.165584476448,101.80463512153796,145.95819558058432,2.7988412340245543,2077.66399941392,5.13130873648488,1115.8339546635782,713909.6745278959,13694.500157551734,1414.7444937615533
20,4.4,0.5,0.75,1.0,3.188817772780923,3.9600000000000004,4.840000000000001,4.4,0.3,0.2,0.9942989224615079,0.8403523136169321,532.2018671676846,175.29884019273965,504.6209246093175,6.610754470864379,0.013100436681222622,0.7604835851173635,2303.7321080544853,2500.1619788340727,101.8970410254612,146.0062134498961,2.7988393360607744,2077.6618046837084,5.133007085981901,1115.8330655450222,713908.8017916419,13694.483416376774,1414.7427642727203
21,4.2,0.3,0.8,1.0,3.04387151038179,3.7800000000000002,4.620000000000001,4.2,0.18,0.12,0.9372646610023431,0.8403523136169321,532.2018671676846,175.29884019273965,481.6836098543485,6.730950006698265,0.01397379912663744,0.9547325291870213,2285.293555381794,2592.18262660415,81.17506730214849,141.3310866345434,2.7957115412738105,2131.43911360728,4.984591578856064,1162.1628424760759,712039.4123233161,14296.709960585576,1478.2305184488685
22,4.2,0.5,0.8,1.0,3.04387151038179,3.7800000000000002,4.620000000000001,4.2,0.3,0.2,0.9368480303682127,0.8403523136169321,532.2018671676846,175.29884019273965,481.6836098543485,6.730950006698265,0.01397379912663744,0.961219711863659,2281.5692247952643,2592.1812553149916,80.56144552109748,141.26539073587003,2.795714345573024,2131.43946691655,4.982195745852726,1162.1607928391702,712036.356933671,14296.64861283036,1478.2241753024907
23,4.2,0.7,0.8,1.0,3.04387151038179,3.7800000000000002,4.620000000000001,4.2,0.42,0.27999999999999997,0.9364285902844385,0.8403523136169321,532.2018671676846,175.29884019273965,481.6836098543485,6.730950006698265,0.01397379912663744,0.9694928222836389,2276.8012019109965,2592.1816918067484,79.79084773574112,141.19851647759003,2.7957170949722814,2131.440578385834,4.979721111258697,1162.1596619950142,712032.5266637772,14296.571706613096,1478.2162234647792
24,4.2,0.9,0.8,1.0,3.04387151038179,3.7800000000000002,4.620000000000001,4.2,0.54,0.36000000000000004,0.9360324405473531,0.8403523136169321,532.2018671676846,175.29884019273965,481.6836098543485,6.730950006698322,0.013973799126637558,0.9813534417869934,2269.92618821075,2592.1819606773734,78.70788411206101,141.1335199328044,2.7957196953124064,2131.441597547311,4.977226416779723,1162.158555654972,712026.0641193006,14296.441948172214,1478.2028068893667
25,4.3,0.9,0.75,1.0,3.1163446415813563,3.87,4.73,4.3,0.54,0.36000000000000004,0.993588766055113,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.460510051073243,0.013100436681225132,0.7618951044140236,2303.0985612752643,2500.2086946920176,101.69401931118269,145.90281042448134,2.798697090527249,2077.635434606585,5.129745868858216,1115.9227096944328,697677.3229404631,13694.360172738083,1414.730032281251
26,4.3,0.3,0.75,1.0,3.1163446415813563,3.87,4.73,4.3,0.18,0.12,0.994618047495228,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.460510051073243,0.013100436681225132,0.7598564017984696,2304.0409705531883,2500.1708835289674,101.98829609800758,146.05357122200044,2.798692206831861,2077.616964879604,5.1350720815712885,1115.9059124643795,697668.2265005229,13694.181623255772,1414.7115867816667
27,4.3,0.7,0.75,1.0,3.1163446415813563,3.87,4.73,4.3,0.42,0.27999999999999997,0.9939582616924887,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.460510051073186,0.013100436681225017,0.7611475141857298,2303.4156744565953,2500.164049225006,101.80042625485393,145.95600813262695,2.7986966702612444,2077.6157932528613,5.131618046920632,1115.9008373645459,697666.8114633389,13694.153848196705,1414.7087174099167
28,4.3,0.5,0.75,1.0,3.1163446415813563,3.87,4.73,4.3,0.3,0.2,0.9942875040470429,0.8403523136169321,532.2018671676846,175.29884019273965,493.1522672318329,6.460510051073186,0.013100436681225017,0.760506276296153,2303.7212702990055,2500.1620214457253,101.89376084941452,146.0045296863719,2.7986946607063357,2077.6142511465314,5.133334738769193,1115.9007804350574,697666.3263002852,13694.144325173122,1414.7077336102145
29,4.1,0.3,0.8,1.0,2.971398379182223,3.69,4.51,4.1,0.18,0.12,0.937254745805915,0.8403523136169321,532.2018671676846,175.29884019273965,470.2149524768639,6.570689292252041,0.01397379912663526,0.9548755640808603,2285.2116773698312,2592.182692948631,81.16145879067271,141.32953107335618,2.7955617993893735,2131.3883250920394,4.984950246421735,1162.235630498493,695068.8538914841,14296.355382521611,1478.1938562995479
30,4.1,0.5,0.8,1.0,2.971398379182223,3.69,4.51,4.1,0.3,0.2,0.9368313756485348,0.8403523136169321,532.2018671676846,175.29884019273965,470.2149524768639,6.570689292251984,0.013973799126635138,0.9615075670378839,2281.4079603594087,2592.186018561802,80.53449152031088,141.26288627144993,2.7955644877967964,2131.3906729957775,4.9825204950965984,1162.235973013644,695066.8678593297,14296.314533300243,1478.189632630896
31,4.1,0.7,0.8,1.0,2.971398379182223,3.69,4.51,4.1,0.42,0.27999999999999997,0.9364087399070914,0.8403523136169321,532.2018671676846,175.29884019273965,470.2149524768639,6.570689292251984,0.013973799126635138,0.9699522884195279,2276.5366403194885,2592.1827262132333,79.74843557072889,141.19534916645404,2.795567445522037,2131.3902415975695,4.98001906855347,1162.2328874924758,695062.2179984717,14296.218893763336,1478.179743832521
32,4.1,0.9,0.8,1.0,2.971398379182223,3.69,4.51,4.1,0.54,0.36000000000000004,0.9360104372601467,0.8403523136169321,532.2018671676846,175.29884019273965,470.2149524768639,6.570689292252155,0.013973799126635501,0.9823328261209074,2269.3571001344417,2592.1827033022323,78.61959654805322,141.12978491060332,2.795570104299094,2131.3911475969053,4.977493354474085,1162.231599843733,695055.5148166578,14296.081020991634,1478.1654882632783
33,4.2,0.9,0.75,1.0,3.04387151038179,3.7800000000000002,4.620000000000001,4.2,0.54,0.36000000000000004,0.993568825316073,0.8403523136169321,532.2018671676846,175.29884019273965,481.6836098543485,6.310265631279378,0.013100436681222093,0.7619350576601829,2303.079508344988,2500.2088290331058,101.68826603875766,145.89987159138175,2.798547399837865,2077.586266949256,5.130042517825999,1115.9928223298405,681434.8252949144,13694.009628354823,1414.6938184194532
34,4.2,0.3,0.75,1.0,3.04387151038179,3.7800000000000002,4.620000000000001,4.2,0.18,0.12,0.9946110749305204,0.8403523136169321,532.2018671676846,175.29884019273965,481.6836098543485,6.310265631279378,0.013100436681222093,0.7598691809278725,2304.034888672976,2500.170926919634,101.98639300833193,146.05254395891671,2.798542359214303,2077.567705959772,5.1354368699720725,1115.9760523379236,681425.9084470435,13693.830436749013,1414.6753065836995
35,4.2,0.7,0.75,1.0,3.04387151038179,3.7800000000000002,4.620000000000001,4.2,0.42,0.27999999999999997,0.9939329744878189,0.8403523136169321,532.2018671676846,175.29884019273965,481.6836098543485,6.310265631279265,0.013100436681221857,0.7612101348741505,2303.3842541798626,2500.1625657288914,101.79198058977009,145.95222754813332,2.7985470558762957,2077.5659444439193,5.131884795585738,1115.9701132006196,681424.1816860805,13693.795736025813,1414.671721738943
36,4.2,0.5,0.75,1.0,3.04387151038179,3.7800000000000002,4.620000000000001,4.2,0.3,0.2,0.9942756800434178,0.8403523136169321,532.2018671676846,175.29884019273965,481.6836098543485,6.310265631279435,0.01310043668122221,0.7605297761215294,2303.7100461972423,2500.1620657078506,101.89036395723022,146.00278611755593,2.798544868834822,2077.56501126085,5.133674012139937,1115.9708945129285,681424.0561802972,13693.793213880854,1414.6714611824682
37,4.0,0.3,0.8,1.0,2.8989252479826573,3.6,4.4,4.0,0.18,0.12,0.9372437513986587,0.8403523136169321,532.2018671676846,175.29884019273965,458.7462950993795,6.410428577808659,0.01397379912663916,0.9550345383952858,2285.122409977438,2592.184709714518,81.14636900353877,141.32786032512286,2.7954064231623117,2131.336458147185,4.985320595078617,1162.3121244142599,678098.9277007099,14295.996404753858,1478.1567392360334
38,4.0,0.5,0.8,1.0,2.8989252479826573,3.6,4.4,4.0,0.3,0.2,0.936818126340261,0.8403523136169321,532.2018671676846,175.29884019273965,458.7462950993795,6.410428577808659,0.01397379912663916,0.9617395958330224,2281.2691033039255,2592.1799806825925,80.5126204978345,141.2606180651415,2.795409493226808,2131.3354546520663,4.9828674610148775,1162.3082830014737,678095.2256180086,14295.91835572764,1478.1486692358158
39,4.0,0.7,0.8,1.0,2.8989252479826573,3.6,4.4,4.0,0.42,0.27999999999999997,0.9363881430126494,0.8403523136169321,532.2018671676846,175.29884019273965,458.7462950993795,6.410428577808489,0.013973799126638787,0.9704380667214657,2276.2569704528705,2592.18395161702,79.70363831845171,141.19206289807553,2.7954122359338154,2131.3380921967705,4.9803280047500875,1162.3089106212876,678092.1509136396,14295.85353338269,1478.1419668288386
40,4.0,0.9,0.8,1.0,2.8989252479826573,3.6,4.4,4.0,0.54,0.36000000000000004,0.9359886832964627,0.8403523136169321,532.2018671676846,175.29884019273965,458.7462950993795,6.410428577808489,0.013973799126638787,0.9833820559480148,2268.7452756590424,2592.18146775557,78.52516976237902,141.1260005614116,2.795415036201955,2131.3379866456357,4.97777204118912,1162.306336941275,678084.7273599106,14295.697026576552,1478.12578456468
41,4.1,0.9,0.75,1.0,2.971398379182223,3.69,4.51,4.1,0.54,0.36000000000000004,0.9935481568093703,0.8403523136169321,532.2018671676846,175.29884019273965,470.2149524768639,6.160021211488129,0.01310043668122447,0.7619764795669074,2303.059755234838,2500.20896933403,101.6823019627539,145.8968255284537,2.7983922884274555,2077.5353142788376,5.1303498976345185,1116.0654791475197,665192.5400558152,13693.646356842326,1414.656289749835
42,4.1,0.3,0.75,1.0,2.971398379182223,3.69,4.51,4.1,0.18,0.12,0.9946037643333717,0.8403523136169321,532.2018671676846,175.29884019273965,470.2149524768639,6.160021211488242,0.013100436681224712,0.7598826950812825,2304.0284590132173,2500.1709750749974,101.98438698177985,146.05146693101747,2.7983870835865408,2077.516659099927,5.135814478127557,1116.0487391708714,665183.8037501056,13693.466511348499,1414.637710362549
43,4.1,0.7,0.75,1.0,2.971398379182223,3.69,4.51,4.1,0.42,0.27999999999999997,0.9939072512662072,0.8403523136169321,532.2018671676846,175.29884019273965,470.2149524768639,6.160021211488299,0.013100436681224832,0.7612725318299792,2303.3551471119204,2500.1634510048207,101.78356170116211,145.94845384871013,2.7983919163575632,2077.5153085993547,5.132166873830606,1116.0431501894407,665182.312763468,13693.435817913876,1414.6345395007343
44,4.1,0.5,0.75,1.0,2.971398379182223,3.69,4.51,4.1,0.3,0.2,0.9942634248639787,0.8403523136169321,532.2018671676846,175.29884019273965,470.2149524768639,6.160021211488242,0.013100436681224712,0.7605541369602358,2303.6984107138114,2500.162111721989,101.88684286184316,146.0009789700439,2.7983896513263677,2077.513982915717,5.134025596446767,1116.043552942591,665181.9986759193,13693.429352111034,1414.6338715348452
45,4.0,0.9,0.75,1.0,2.8989252479826573,3.6,4.4,4.0,0.54,0.36000000000000004,0.9935267166759216,0.8403523136169321,532.2018671676846,175.29884019273965,458.7462950993795,6.009776791694492,0.013100436681221756,0.7620194573391187,2303.0392604031304,2500.209116028138,101.67611450856043,145.89366577614092,2.7982314207195147,2077.482465868109,5.130668732929485,1116.1408379151312,648950.4759022208,13693.269586799646,1414.6173665808828
46,4.0,0.3,0.75,1.0,2.8989252479826573,3.6,4.4,4.0,0.18,0.12,0.9946036190510066,0.8403523136169321,532.2018671676846,175.29884019273965,458.7462950993795,6.009776791694378,0.013100436681221508,0.7598726245654568,2304.0335290430194,2500.1712382153514,101.9853147104092,146.05145716112185,2.798225985105137,2077.4637857837897,5.136245336966271,1116.124262265873,648941.9667167858,13693.09003755136,1414.5988177979807
47,4.0,0.7,0.75,1.0,2.8989252479826573,3.6,4.4,4.0,0.42,0.27999999999999997,0.9938869363684513,0.8403523136169321,532.2018671676846,175.29884019273965,458.7462950993795,6.009776791694378,0.013100436681221508,0.7613170092069602,2303.3340218118356,2500.163678243946,101.77734949158997,145.94546122187793,2.798231008264393,2077.462482654872,5.132491852189667,1116.118566269038,648940.511424281,13693.059329949878,1414.595645472623
48,4.0,0.5,0.75,1.0,2.8989252479826573,3.6,4.4,4.0,0.3,0.2,0.9942507123057258,0.8403523136169321,532.2018671676846,175.29884019273965,458.7462950993795,6.009776791694435,0.013100436681221633,0.7605794105579776,2303.686339127579,2500.1621596108903,101.88319007178724,145.9991043807858,2.7982286722422516,2077.4610551292285,5.134390272388574,1116.1189135044908,648940.161841516,13693.051953530223,1414.5948834331932
49,4.5,0.3,0.8,1.6,3.2612909039804894,4.05,4.95,7.2,0.18,0.12,1.499665972499449,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,7.211732150034209,0.013973799126638127,0.9543514510214213,2285.514486565362,2592.185596254054,81.21139283058051,141.33534233015288,1.8051997194780953,1666.4728341465486,25.060352865985916,1736.6297394006474,602052.7822711124,11282.450010655157,1166.566432039523
50,4.5,0.5,0.8,1.6,3.2612909039804894,4.05,4.95,7.2,0.3,0.2,1.4990233681590794,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,7.211732150034209,0.013973799126638127,0.9605103305076844,2281.9774800067166,2592.1817497075085,80.62812960927032,141.2719843103025,1.8046890347171958,1666.1539806875971,25.068984958345464,1736.962166705111,601946.5439115207,11280.459107171933,1166.3605794834946
51,4.5,0.7,0.8,1.6,3.2612909039804894,4.05,4.95,7.2,0.42,0.27999999999999997,1.4984502956761532,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,7.211732150034436,0.013973799126638568,0.9674991169927664,2277.848140626189,2592.0651612578727,79.97457395880875,141.2116501028946,1.8042342429486988,1665.8326150668104,25.075808441335983,1737.1768635689784,601825.956868857,11278.19930982384,1166.1269242289175
52,4.5,0.9,0.8,1.6,3.2612909039804894,4.05,4.95,7.2,0.54,0.36000000000000004,1.497752651135215,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,7.211732150034095,0.013973799126637907,0.9788735806125178,2271.366575397708,2592.180975190564,78.93220751912361,141.14409389773462,1.80367797817716,1665.524671361686,25.084940091150237,1737.6252264920913,601729.0768636015,11276.38378160354,1165.9392048704242
53,4.4,0.3,0.8,1.6,3.188817772780923,3.9600000000000004,4.840000000000001,7.040000000000001,0.18,0.12,1.499651726655856,0.8403523136169321,532.2018671676846,175.29884019273965,504.6209246093175,7.051471435588098,0.01397379912663633,0.9544786248367373,2285.441644253117,2592.1855879613345,81.19928270665875,141.33394414155114,1.8050790904063179,1666.3978203961053,25.06255753417009,1736.7089018516049,588650.6173143529,11282.005089403285,1166.5204287160545
54,4.4,0.5,0.8,1.6,3.188817772780923,3.9600000000000004,4.840000000000001,7.040000000000001,0.3,0.2,1.4990012314659047,0.8403523136169321,532.2018671676846,175.29884019273965,504.6209246093175,7.051471435588098,0.01397379912663633,0.9607446116381783,2281.8437572094385,2592.182802462147,80.60611524923998,141.26982487752252,1.8045621384166306,1666.075395844104,25.071300781082275,1737.0462079541987,588545.6783178692,11279.993841546606,1166.312472621953
55,4.4,0.7,0.8,1.6,3.188817772780923,3.9600000000000004,4.840000000000001,7.040000000000001,0.42,0.27999999999999997,1.4984220593641147,0.8403523136169321,532.2018671676846,175.29884019273965,504.6209246093175,7.051471435587985,0.013973799126636105,0.967879847912585,2277.6285387281714,2592.065303380233,79.93928779864817,141.20882518637842,1.8041025115985867,1665.7506577218135,25.078189669711122,1737.2633258535625,588426.4899729675,11277.709492436583,1166.0762787998399
56,4.4,0.9,0.8,1.6,3.188817772780923,3.9600000000000004,4.840000000000001,7.040000000000001,0.54,0.36000000000000004,1.497719505076336,0.8403523136169321,532.2018671676846,175.29884019273965,504.6209246093175,7.0514714355880415,0.013973799126636217,0.9796448853005866,2270.9193629654333,2592.1819267415844,78.86232879215066,141.14065271161653,1.8035423375106263,1665.44055873036,25.08733042682238,1737.714931258776,588330.7140396097,11275.873862717011,1165.8864810156279
57,4.5,0.3,0.75,1.6,3.2612909039804894,4.05,4.95,7.2,0.18,0.12,1.5914110787344071,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,6.760998890655628,0.013100436681220448,0.7598297515717601,2304.053666787007,2500.1708070038717,101.99219712551935,146.05561640868956,1.875221393325367,1666.1518535146347,23.16707112337778,1627.8429149966498,586999.9908276942,11009.844247260347,1137.399419240177
58,4.5,0.5,0.75,1.6,3.2612909039804894,4.05,4.95,7.2,0.3,0.2,1.5908959329957537,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,6.760998890655628,0.013100436681220448,0.7604616567347527,2303.7425813795826,2500.161937779083,101.9002110849504,146.0078407753893,1.8748508767711323,1665.9336347626515,23.173174191809835,1628.0699175602472,586928.8535346786,11008.509987416202,1137.2615801992458
59,4.5,0.7,0.75,1.6,3.2612909039804894,4.05,4.95,7.2,0.42,0.27999999999999997,1.5903613856610177,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,6.7609988906555145,0.013100436681220228,0.7611281819621726,2303.4238760440826,2500.1628997664575,101.80400292877057,145.95856593107473,1.874466101656029,1665.7101215386926,23.179565675608433,1628.3121164110423,586857.0007506082,11007.162307733568,1137.122354788429
60,4.5,0.9,0.75,1.6,3.2612909039804894,4.05,4.95,7.2,0.54,0.36000000000000004,1.5898026089189194,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,6.7609988906555145,0.013100436681220228,0.7618192629762112,2303.134729098188,2500.208442337534,101.70494209062103,145.9083909067858,1.8740631996396373,1665.491068535158,23.186486719741037,1628.5965285625714,586791.3129334796,11005.930258931474,1136.9950749141176
61,4.5,0.3,0.8,1.5,3.2612909039804894,4.05,4.95,6.75,0.18,0.12,1.4059368492182336,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,7.211732150034209,0.013973799126638127,0.9543514510214213,2285.514486565362,2592.185596254054,81.21139283058051,141.33534233015288,1.7258803545873338,1616.0446369124159,28.37170359581303,1788.9409565767035,586495.649258071,10990.909832289677,1136.4221827540582
62,4.5,0.5,0.8,1.5,3.2612909039804894,4.05,4.95,6.75,0.3,0.2,1.405334407649137,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,7.211732150034209,0.013973799126638127,0.9605103305076844,2281.9774800067166,2592.1817497075085,80.62812960927032,141.2719843103025,1.7253401071545158,1615.6923111305168,28.382433495845547,1789.2960044344343,586382.0096191725,10988.780229067408,1136.2019891232144
63,4.5,0.7,0.8,1.5,3.2612909039804894,4.05,4.95,6.75,0.42,0.27999999999999997,1.4047971521963936,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,7.211732150034436,0.013973799126638568,0.9674991169927664,2277.848140626189,2592.0651612578727,79.97457395880875,141.2116501028946,1.7248587266085103,1615.342198544431,28.3910199483098,1789.5288915338292,586255.0705181166,10986.401394346869,1135.9560258147374
64,4.5,0.9,0.8,1.5,3.2612909039804894,4.05,4.95,6.75,0.54,0.36000000000000004,1.404143110439264,0.8403523136169321,532.2018671676846,175.29884019273965,516.0895819868019,7.211732150034095,0.013973799126637907,0.9788735806125178,2271.366575397708,2592.180975190564,78.93220751912361,141.14409389773462,1.7242703935365202,1614.9965368167009,28.40239777119355,1790.004046520956,586149.3237063499,10984.419702454277,1135.75112570542
