phi,h0,Ma0,T_mix,T_at_tau,T_ad,T_check_ok,NOx_ppm,NO_ppm,NO2_ppm,tau_res_ms,t1_us,EI_NOx,EI_H2O,mdot_fuel_gs,MW_mix,Ma_COMB,Da,eta_exit,converged,error
0.5,30000,4.5,945.8710227476614,2199.8295562991993,2164.0747593620126,True,71.5586451583459,71.55495881520085,0.003686343145040976,8.978841382622914,2801.995432940166,14.353799850547134,14902.421007030493,961.7349009026839,26.49001733359244,0.06303412392030903,0.31386154724038184,1.0,True,
0.5,30000,5.0,1105.7843102770655,2344.3094058797637,2291.6868200895924,True,195.95343661213673,195.9508112895826,0.00262532255412139,12.358308594363125,28.519415888386273,39.30658753830939,14908.902627136504,1068.59433433614,26.489548878172272,0.05,1.0,1.0,True,
0.5,30000,5.5,1278.3868243809034,2500.9616370318827,2426.5250066652866,True,593.2661749433388,593.2622151933929,0.003959749946040388,16.201100599203293,4.783872940579293,119.01177804623049,14906.956475720299,1175.4537677703638,26.48784725714006,0.05,1.0,1.0,True,
0.5,32000,2.75,495.45164159065035,495.45164159065035,1799.6545444093392,False,6.640599835275685e-31,6.640599835275685e-31,1.764908083719744e-53,1.7780982953865703,0.1778098295386569,1.4585466085029954e-31,6.749938543919614e-20,433.4284381915552,24.192125,0.2395642157051583,1.0,1.0,True,
0.5,32000,3.0,550.137564747886,550.137564747886,1843.8609767687756,False,7.57245052324453e-26,7.57245052324453e-26,6.767164422895474e-45,2.460994563869245,0.24609945638692465,1.663219031820421e-26,2.091527241068891e-16,472.83102348173855,24.192125,0.1950749072413092,1.0,1.0,True,
0.5,32000,3.5,670.6386770264653,670.6386770264567,1940.9857554700332,False,1.8970998273142238e-17,1.8970998273142087e-17,1.5365183363213299e-31,4.073607342941252,0.40736073429412517,4.16680508953511e-18,7.22651843550803e-11,551.6361940621408,24.19212500000615,0.13038417831808669,1.0,1.0,True,
0.5,32000,4.0,805.3828991109801,805.3828992949989,2049.3530497336255,False,2.09419358267728e-10,2.0941935825255956e-10,1.5168471383829937e-20,6.225240706805899,0.6225240706805898,4.599703355082651e-11,2.50471382454278e-06,630.441364642536,24.192125105762425,0.08906006587603194,1.0,1.0,True,
0.5,32000,4.5,953.4423718381398,2205.3973898372165,2168.013416653557,True,89.8647652868169,89.85867086758958,0.006094419227320979,9.001755484117034,1184.0955302359775,18.0261465619832,14891.03932146396,709.2465352229453,26.489488101559658,0.06290709380237673,0.4651078584196928,1.0,True,
0.5,32000,5.0,1114.576154537079,2351.394683670342,2295.422732469235,True,251.12677607192717,251.12265266635134,0.00412340557580552,12.392436027262928,28.763354050194604,50.37487898643686,14901.229370542738,788.0517058026868,26.48902813926493,0.05,1.0,1.0,True,
0.5,32000,5.5,1288.4957647125227,2509.2292988751115,2429.589417910278,True,753.9273959722398,753.9218220836982,0.005573888541601972,16.249698302753675,5.736132690903202,151.24611336872306,14900.391206069397,866.8568763830677,26.486972515493317,0.05,1.0,1.0,True,
0.6,20000,2.75,460.68993701041,460.68993701041,1963.6390775368716,False,2.558925585110702e-32,2.558925585110702e-32,8.804093190238192e-56,1.4577728832041856,0.14577728832041867,4.840717573252898e-33,2.3248319404017537e-22,3370.1484373268045,23.447959731543627,0.24012865098621647,1.0,1.0,True,
0.6,20000,3.0,511.12632165308014,511.12632165308014,2003.565848662033,False,3.1541185860916206e-26,3.1541185860916206e-26,1.5153267281748993e-46,2.1097960069044706,0.210979600690447,5.966643718228034e-27,9.810234810607153e-19,3676.5255679937354,23.447959731543627,0.19571943005595469,1.0,1.0,True,
0.6,20000,3.5,622.5284476729071,622.5284476729032,2091.5545320988977,False,8.09247098760012e-18,8.09247098760011e-18,8.46902202909263e-33,3.5748708325557503,0.35748708325557504,1.5308521181172151e-18,7.854686681706824e-13,4289.279829325267,23.447959731545076,0.1311368346982579,1.0,1.0,True,
0.6,20000,4.0,747.5201648128068,747.5201656544137,2190.267538984829,False,3.764622735931096e-09,3.764622735372015e-09,5.590811338321679e-19,5.5137816492441,14244.777390226272,7.12153389881705e-10,8.48887945106051e-06,4902.034090656684,23.44795990598625,0.08984611332646748,0.0,1.0,True,
0.6,20000,4.5,885.2113905777727,2342.445604456651,2299.2813760373406,True,89.60751967900488,89.60673665952798,0.0007830194768968633,8.020545455439198,6897.173296475792,15.24535589741484,14904.268304222483,5514.788351990887,26.071381037560617,0.06366700612469126,0.15720235989134212,1.0,True,
0.6,20000,5.0,1034.969023552754,2474.5874807180858,2417.7680276444585,True,223.94989184815046,223.94872459304705,0.0011672551034305595,11.096856714291475,289.3397370158185,38.10274169703955,14903.637115047295,6127.542613324749,26.070645145088914,0.05,0.7556506778524353,1.0,True,
0.6,20000,5.5,1196.6029527620988,2617.7639967417263,2544.457221422673,True,871.7189513581147,871.7138553573618,0.0050960007528653385,14.615521002107513,16.996013513568943,148.32015940420055,14897.707545244424,6740.296874653723,26.069545046847647,0.05,1.0,1.0,True,
0.6,25000,2.75,470.5346891182476,470.5346891182476,1968.6630237115737,False,3.205033730256141e-32,3.205033730256141e-32,1.923576036158076e-55,1.479751979910915,0.14797519799109152,6.0629598575249245e-33,1.2235360689445522e-21,1528.1836995882259,23.447959731543627,0.23990010423010688,1.0,1.0,True,
0.6,25000,3.0,522.0584574597532,522.0584574597532,2009.1130134103207,False,3.031122614778386e-26,3.031122614778386e-26,3.002000986304809e-46,2.128974495308759,0.21289744953087578,5.733972333318583e-27,4.462003373295484e-18,1667.1094904594952,23.447959731543627,0.1954573729044724,1.0,1.0,True,
0.6,25000,3.5,635.808398112232,635.8083981122281,2098.0679076059178,False,6.875901455523906e-18,6.8759014555238925e-18,1.378562421461021e-32,3.5999246635674695,0.3599924663567473,1.300713752731641e-18,2.7349667681156506e-12,1944.9610722034834,23.44795973154532,0.1308284334275573,1.0,1.0,True,
