Mach,Dynamic_Pressure_kPa,Regime,CL,AoA_deg,CD_Total,CD_Friction,CD_Wave,L_D_Ratio,Thrust_Required_kN
0.5,0.175,Transonic,14.668661683067238,171.97991328338247,11.658463964326641,0.010398962758314832,0.0,1.2581984837755131,1032.3995576384364
0.5183946488294314,0.1881131083544927,Transonic,13.646129272922938,159.99142796511632,10.095465354622045,0.010323478494145,0.0,1.3517087913808035,972.3180230273671
0.5367892976588629,0.2016999250567667,Transonic,12.72690504874656,149.21415967864903,8.7862985233795,0.010250522787630471,0.0,1.4484944957061818,918.3016954406288
0.5551839464882943,0.21576045010682202,Transonic,11.89752706423188,139.49027641391785,7.683038584698947,0.010179889000256228,0.0,1.548544489666659,869.5611530658762
0.5735785953177257,0.23029468350465873,Transonic,11.146656776750287,130.68684160041886,6.7479957662852,0.010111392854151493,0.0,1.6518470317426663,825.4314178532707
0.5919732441471572,0.24530262525027688,Transonic,10.464689450093317,122.6912463488116,5.951291330604174,0.010044869435271206,0.0,1.758389712209055,785.3491316616794
0.6103678929765887,0.2607842753436763,Transonic,9.843445472905941,115.40759037303565,5.269060751150198,0.009980170677555128,0.0,1.8681594192583921,748.8344713983635
0.6287625418060201,0.27673963378485705,Transonic,9.275923941318851,108.75379291709818,4.682108860861374,0.009917163238819523,0.0,1.9811423050963295,715.4767110155345
0.6471571906354515,0.293168700573819,Transonic,8.756104555200974,102.6592701256447,4.174894098482699,0.00985572669779133,0.0,2.0973237520882853,684.9226134443463
0.6655518394648829,0.3100714757105625,Transonic,8.278787297845348,97.06305539915456,3.734754747452615,0.009795752016037447,0.0,2.216688339038087,656.8670358050405
0.6839464882943144,0.32744795919508735,Transonic,7.839461882269322,91.91226874210267,3.351314765944484,0.009737140219658767,0.0,2.339219807680454,631.0452783925324
0.7023411371237458,0.3452981510273934,Transonic,7.43420081138262,87.16086296739044,3.0160240603979434,0.009679801264301874,0.0,2.4649010294704774,607.2268170855447
0.7207357859531773,0.36362205120748103,Transonic,7.059571293909345,82.7685909714508,2.7218002324337913,0.009623653053873093,0.0,2.59371397275427,585.2101404926372
0.7391304347826086,0.38241965973534964,Transonic,6.712562309984924,78.70015062881433,2.4627475094626714,0.009568620588750576,0.0,2.725639670405956,564.8184747552332
0.7575250836120402,0.4016909766109999,Transonic,6.39052392013944,74.92447323191321,2.233934815039652,0.009514635223604415,0.0,2.860658188017008,545.8962257654425
0.7759197324414716,0.4214360018344314,Transonic,6.091116523892197,71.41412858319559,2.0312194689045273,0.0094616340183946,0.0,2.9987485927245685,528.3060044285005
0.794314381270903,0.44165473540564426,Transonic,5.812268246550224,68.14482538480965,1.8511063255798548,0.009409559168908286,0.0,3.1398889227659814,511.9261282653286
0.8127090301003345,0.4623471773246385,Transonic,5.5521389995084345,65.09498987047907,1.6906346093509805,0.00935835750546164,0.0,3.284056157847053,496.64851412897985
0.8311036789297659,0.4835133275914141,Transonic,5.309090045819763,62.24540898286164,1.5473165253445589,0.009307980050237865,3.0001169743041305e-05,3.431159661813556,482.3830685167647
0.8494983277591974,0.505153186205971,Transonic,5.081658127936844,59.5789270392138,1.419180558309103,0.009258381625245553,0.00026747782716907706,3.5806988040982164,469.0828127129772
0.8678929765886287,0.5272667531683091,Transonic,4.868533392465481,57.0801869143925,1.3044009924556683,0.009209520504126704,0.0007273836327126363,3.732390132040584,456.6800122515035
0.8862876254180603,0.5498540284784289,Transonic,4.668540488173349,54.73540842807999,1.2013665637483306,0.009161358102073823,0.0013803532831767355,3.8860249894147567,445.1052796378542
0.9046822742474917,0.5729150121363296,Transonic,4.4806223264506215,52.53219794741605,1.1086716850340337,0.009113858698970405,0.0021846942155774067,4.041432993134552,434.29227878183985
0.9230769230769231,0.5964497041420118,Transonic,4.303826084094381,50.45938427932576,1.0250854279618593,0.009066989191582716,0.0030890487060742616,4.198504794523832,424.1769031304145
0.9414715719063546,0.6204581044954753,Transonic,4.13729110142599,48.50687678431544,0.9495268656019644,0.009020718871227539,0.004035673096094399,4.3572133146576135,414.69685387497674
0.959866220735786,0.6449402131967203,Transonic,3.980238388009731,46.66554233828162,0.8810454982611902,0.008975019223842456,0.004964124764797761,4.517630923561873,405.7916001784002
0.9782608695652174,0.6698960302457467,Transonic,3.8319614964654667,44.92709833427622,0.8188056734733677,0.008929863749808389,0.0058151214321465776,4.679940089093806,397.4026844586424
0.9966555183946488,0.6953255556425544,Transonic,3.691818564276086,43.284019378202764,0.7620740684987473,0.00888522780123215,0.006534326373413503,4.844435359871,389.4743167335929
1.0150501672240804,0.7212287893871434,Transonic,3.5592253558237212,41.72945571150329,0.7102094411705365,0.008841088434700772,0.007075817856568828,5.011515124267511,381.9541846147752
1.0334448160535117,0.7476057314795138,Transonic,3.4336491635191666,40.25716170611869,0.6626539802828748,0.0087974242777785,0.007405021276574342,5.181662324058485,374.79439138666305
1.0518394648829432,0.7744563819196655,Transonic,3.3146034489041685,38.861433035119404,0.634427661995845,0.008754215407738382,0.023002874026818703,5.22455694708639,373.062988617857
1.0702341137123748,0.8017807407075987,Transonic,3.2016431228708337,37.537051336542156,0.5909284365461323,0.008711443241210102,0.019674344053143056,5.417987906596351,365.59588264711437
1.088628762541806,0.829578807843313,Transonic,3.094360379347604,36.27923536623951,0.5518134716708539,0.008669090433588628,0.017436771458822133,5.607620216262734,358.7754874829202
1.1070234113712374,0.8578505833268082,Transonic,2.992381009501316,35.083597784448116,0.5162715058186329,0.008627140787188492,0.015798285930803794,5.796138225285951,352.4375296567191
1.125418060200669,0.8865960671580856,Transonic,2.8953611341466194,33.946106845549025,0.48379038873462227,0.008585579167249974,0.014530542276450894,5.984742982843417,346.496219388803
1.1438127090301005,0.9158152593371439,Transonic,2.8029843009983715,32.863052365359586,0.4539950389629271,0.008544391425008322,0.013511139907987376,6.174041697462824,340.8980449129079
1.1622073578595318,0.9455081598639837,Transonic,2.714958900942796,31.831015428699704,0.4265877468071344,0.00850356432712844,0.012667767963564633,6.364362130097146,335.6053750840919
1.1806020066889633,0.9756747687386049,Transonic,2.631015863877998,30.846841374715453,0.4013212388787389,0.008463085490886809,0.011954586420255113,6.5558849345448476,330.58948380671245
1.1989966555183948,1.0063150859610077,Transonic,2.550906600078768,29.90761566080517,0.37798451761606644,0.008422943324551615,0.011340935285189407,6.748706577103306,325.827172988849
1.2173913043478262,1.037429111531191,Supersonic,2.4744011576347473,56.905990511284706,1.1851191539032047,0.009098071713826695,1.176021082189378,2.087892301365037,687.276138136398
1.2357859531772575,1.0690168454491562,Supersonic,2.4012865704265067,56.2695037719786,1.1595247050330668,0.009075991363105104,1.1504487136699617,2.0709231636060985,691.5645997190086
1.254180602006689,1.1010782877149028,Supersonic,2.331365374449589,55.649381899659225,1.1345436473321975,0.009054309554840928,1.1254893377773565,2.0548926257104667,695.6809166268035
1.2725752508361206,1.1336134383284304,Supersonic,2.2644542731620754,55.04497295516957,1.1101702799100237,0.009033013281614878,1.1011372666284087,2.0397359883797317,699.6323402691369
1.2909698996655519,1.1666222972897395,Supersonic,2.2003829349913664,54.455659863623325,1.0863974125995264,0.009012090132211876,1.0773853224673144,2.0253941232484167,703.4258041851725
1.3093645484949834,1.2001048645988301,Supersonic,2.138992908252952,53.880858079287954,1.0632166199337294,0.00899152825463116,1.0542250916790983,2.0118128969675775,707.0679361625522
1.327759197324415,1.2340611402557022,Supersonic,2.080136640559698,53.32001343616224,1.0406184617264485,0.008971316321619762,1.0316471454048286,1.9989426644503565,710.5650703347587
1.3461538461538463,1.2684911242603556,Supersonic,2.0236765913782553,52.772600167011255,1.018592674429133,0.00895144349848555,1.0096412309306473,1.9867378218799958,713.9232591591621
1.3645484949832776,1.3033948166127896,Supersonic,1.9694844277559926,52.2381190754116,0.9971283369186166,0.008931899412966026,0.9881964375056506,1.9751564115028633,717.1482851982
1.382943143812709,1.3387722173130052,Supersonic,1.9174402944280684,51.716095846939325,0.9762140139171537,0.0089126741269463,0.9673013397902074,1.9641597714154428,720.2456726430452
1.4013377926421406,1.374623326361003,Supersonic,1.8674321505458131,51.20607948703004,0.9558378798487439,0.008893758109834294,0.9469441217389096,1.9537122245472465,723.2206985330761
1.419732441471572,1.4109481437567812,Supersonic,1.8193551661663818,50.70764087427736,0.935987825587617,0.008875142213413581,0.9271126833742034,1.9437808018754765,726.0784036359452
1.4381270903010033,1.4477466695003411,Supersonic,1.773111172428197,50.22037141903141,0.9166515502497896,0.008856817648004498,0.9077947326017851,1.9343349956098588,728.8236029623996
1.4565217391304348,1.4850189035916825,Supersonic,1.728608160022849,49.7438818181314,0.8978166399116229,0.008838775959772205,0.8889778639518506,1.9253465386796635,731.4608958976482
1.4749163879598663,1.5227648460308054,Supersonic,1.685759821175197,49.27780089746863,0.8794706349054141,0.008821009009026715,0.8706496258963874,1.9167892073582402,733.9946759371802
1.4933110367892977,1.560984496817709,Supersonic,1.6444851308709325,48.82177453484314,0.8616010871373354,0.008803508949364238,0.8527975781879712,1.9086386442880716,736.429140019846
